id,gender,birthyr,race,educ,faminc,inputstate,pid3,pid7,votereg,ideo5,newsint,marstat,child18,employ,presvote16post,region
335652281,Female,1994,Hispanic,4-year College Degree,3,48,1,1,2,1,2,"Single, Never Married",2,1,7,South
314333669,Female,2000,Hispanic,"Some  College ,but no degree yet",4,8,5,8,1,3,3,Married,1,2,6,West
345902150,Female,1996,Hispanic,"Some  College ,but no degree yet",4,18,3,3,1,2,3,"Single, Never Married",2,2,1,Midwest
368058935,Female,1993,Hispanic,High School Graduate,97,48,3,4,1,3,2,"Single, Never Married",2,1,1,South
350867250,Female,1997,Hispanic,"Some  College ,but no degree yet",3,4,1,2,1,3,3,"Single, Never Married",2,1,1,West
374362106,Female,1993,Hispanic,High School Graduate,1,17,3,4,1,3,3,"Single, Never Married",1,1,7,Midwest
156293164,Female,1991,Hispanic,2-year College Degree,3,12,5,4,1,2,3,"Single, Never Married",2,4,1,South
310899063,Female,1993,Hispanic,"Some  College ,but no degree yet",8,6,2,6,1,4,2,"Single, Never Married",2,1,7,West
359321115,Female,1989,Hispanic,High School Graduate,6,6,1,2,2,6,5,Married,1,1,7,West
368405736,Female,1989,Hispanic,High School Graduate,2,48,3,4,1,3,3,Married,2,4,1,South
281100231,Female,1995,Hispanic,High School Graduate,4,6,1,1,1,6,1,"Single, Never Married",2,1,2,West
385465695,Female,1992,Hispanic,Post graduate Degree,6,37,1,2,1,2,3,"Single, Never Married",2,1,1,South
159813268,Female,1992,Hispanic,2-year College Degree,3,48,2,6,1,3,3,Domestic Partnership,1,1,7,South
311550966,Female,1990,Hispanic,High School Graduate,1,12,1,2,1,3,2,"Single, Never Married",1,1,1,South
328262640,Female,1989,Hispanic,2-year College Degree,3,36,1,1,1,3,2,"Single, Never Married",2,4,1,NorthEast
341580294,Female,1990,Hispanic,2-year College Degree,3,4,1,2,1,3,2,"Single, Never Married",2,1,1,West
334072647,Female,1995,Hispanic,"Some  College ,but no degree yet",97,6,5,8,1,6,5,"Single, Never Married",2,2,7,West
342885892,Female,1999,Hispanic,"Some  College ,but no degree yet",97,37,1,2,1,2,2,"Single, Never Married",2,8,7,South
373150147,Female,1999,Hispanic,"Some  College ,but no degree yet",16,56,2,7,1,5,1,"Single, Never Married",2,2,2,West
340287562,Female,1993,Hispanic,"Some  College ,but no degree yet",3,6,5,8,3,2,2,"Single, Never Married",1,2,7,West
304731650,Female,1993,Hispanic,4-year College Degree,7,9,3,3,1,1,1,"Single, Never Married",2,1,4,NorthEast
322609496,Female,1991,Hispanic,High School Graduate,5,36,1,1,3,3,1,"Single, Never Married",2,1,1,NorthEast
394325322,Female,2000,Hispanic,"Some  College ,but no degree yet",97,6,3,3,1,3,5,"Single, Never Married",2,4,7,West
355148163,Female,1999,Hispanic,High School Graduate,2,12,3,8,3,3,3,"Single, Never Married",2,4,7,South
390163416,Female,2000,Hispanic,No High School Degree,3,37,5,8,2,6,3,"Single, Never Married",2,8,7,South
341853714,Female,2000,Hispanic,No High School Degree,3,6,5,3,1,1,4,"Single, Never Married",2,8,7,West
380282790,Female,1993,Hispanic,High School Graduate,3,8,1,2,1,1,1,Married,2,1,4,West
395452784,Female,1989,Hispanic,No High School Degree,5,48,2,6,2,6,3,Divorced,1,1,7,South
325676861,Female,1993,Hispanic,"Some  College ,but no degree yet",1,36,1,2,2,4,5,"Single, Never Married",2,4,7,NorthEast
344485420,Female,1994,Hispanic,No High School Degree,4,48,5,4,2,4,4,Married,1,7,7,South
344509444,Female,1996,Hispanic,2-year College Degree,1,11,1,1,1,2,1,Married,2,2,1,South
375688515,Female,1999,Hispanic,"Some  College ,but no degree yet",1,6,5,8,2,6,4,"Single, Never Married",1,4,7,West
353653817,Female,1989,Hispanic,High School Graduate,2,12,1,2,2,3,4,Married,1,7,7,South
328707868,Female,1990,Hispanic,"Some  College ,but no degree yet",3,48,5,4,1,4,3,Domestic Partnership,2,1,2,South
328416297,Female,1991,Hispanic,2-year College Degree,1,36,1,1,1,3,5,Married,1,1,7,NorthEast
350364916,Female,1996,Hispanic,2-year College Degree,97,12,1,1,1,3,3,"Single, Never Married",2,8,1,South
313676747,Female,1990,Hispanic,High School Graduate,6,6,3,3,1,3,3,Married,1,2,1,West
335312249,Female,1996,Hispanic,"Some  College ,but no degree yet",5,48,5,4,1,6,1,"Single, Never Married",2,8,7,South
369296234,Female,1993,Hispanic,High School Graduate,6,48,3,8,2,6,4,"Single, Never Married",2,4,7,South
377342006,Female,1999,Hispanic,High School Graduate,97,48,3,3,1,5,3,Separated,1,6,7,South
323945348,Female,1993,Hispanic,"Some  College ,but no degree yet",10,6,1,2,2,2,2,"Single, Never Married",2,1,7,West
366938753,Female,1997,Hispanic,"Some  College ,but no degree yet",3,48,1,1,1,1,3,"Single, Never Married",2,2,1,South
370430437,Female,1999,Hispanic,No High School Degree,97,26,5,8,2,6,3,Domestic Partnership,2,4,7,Midwest
389552855,Female,2000,Hispanic,No High School Degree,97,20,3,3,2,1,2,"Single, Never Married",2,8,7,Midwest
357359596,Female,1994,Hispanic,4-year College Degree,6,12,5,3,1,1,2,"Single, Never Married",1,8,1,South
320097245,Female,1994,Hispanic,High School Graduate,2,53,3,3,1,2,2,"Single, Never Married",2,1,4,West
383613943,Female,1996,Hispanic,High School Graduate,97,48,2,7,1,4,2,"Single, Never Married",2,7,2,South
334234893,Female,1985,Hispanic,4-year College Degree,7,36,1,1,1,1,1,"Single, Never Married",1,1,1,NorthEast
330319744,Female,1974,Hispanic,High School Graduate,97,41,2,6,1,3,3,Married,2,4,2,West
356817313,Female,1986,Hispanic,No High School Degree,3,36,1,2,2,5,2,"Single, Never Married",2,2,7,NorthEast
159330282,Female,1985,Hispanic,Post graduate Degree,97,36,5,8,1,6,5,"Single, Never Married",2,9,1,NorthEast
375833170,Female,1988,Hispanic,Post graduate Degree,7,12,3,5,1,4,1,"Single, Never Married",1,4,6,South
303708642,Female,1982,Hispanic,2-year College Degree,6,32,1,1,1,5,1,"Single, Never Married",1,1,1,West
342303506,Female,1974,Hispanic,High School Graduate,3,30,1,2,2,2,2,"Single, Never Married",1,2,7,West
327680723,Female,1986,Hispanic,"Some  College ,but no degree yet",3,32,1,1,1,1,4,"Single, Never Married",1,4,1,West
319966604,Female,1988,Hispanic,4-year College Degree,9,29,1,2,1,3,2,"Single, Never Married",1,1,1,Midwest
132941745,Female,1977,Hispanic,High School Graduate,8,6,3,4,1,4,4,Married,1,1,4,West
373925950,Female,1988,Hispanic,No High School Degree,2,4,2,7,2,3,3,Married,1,2,1,West
327772171,Female,1978,Hispanic,High School Graduate,3,9,1,1,1,2,2,Domestic Partnership,1,1,1,NorthEast
327703676,Female,1981,Hispanic,"Some  College ,but no degree yet",3,6,1,2,1,6,3,"Single, Never Married",1,1,1,West
361421003,Female,1977,Hispanic,Post graduate Degree,8,4,5,3,1,3,3,Married,2,1,1,West
349958251,Female,1987,Hispanic,2-year College Degree,5,26,3,4,1,2,2,Married,1,7,2,Midwest
159328028,Female,1974,Hispanic,High School Graduate,6,12,2,7,1,4,2,Married,1,2,2,South
368895092,Female,1987,Hispanic,"Some  College ,but no degree yet",3,4,1,1,1,1,1,Domestic Partnership,2,1,1,West
293387310,Female,1980,Hispanic,High School Graduate,4,12,1,2,2,3,5,Married,1,8,7,South
340138287,Female,1985,Hispanic,Post graduate Degree,1,6,3,4,1,3,1,Married,2,1,7,West
158219893,Female,1977,Hispanic,No High School Degree,4,6,3,5,1,4,2,Divorced,2,1,1,West
143062380,Female,1981,Hispanic,2-year College Degree,7,24,1,2,1,3,3,"Single, Never Married",2,1,1,South
330454172,Female,1985,Hispanic,No High School Degree,3,48,3,5,1,4,1,Married,1,2,1,South
331137659,Female,1978,Hispanic,High School Graduate,4,40,3,4,2,5,3,"Single, Never Married",2,1,7,South
335840329,Female,1975,Hispanic,High School Graduate,2,48,2,6,1,3,5,Married,1,7,2,South
314173600,Female,1986,Hispanic,"Some  College ,but no degree yet",6,6,5,8,1,6,4,Separated,1,1,7,West
347104155,Female,1981,Hispanic,No High School Degree,6,4,1,2,1,3,2,Married,1,7,1,West
400738589,Female,1976,Hispanic,High School Graduate,3,1,2,7,1,5,2,"Single, Never Married",1,1,1,South
338072328,Female,1978,Hispanic,No High School Degree,97,6,1,2,2,4,3,"Single, Never Married",1,1,7,West
148642948,Female,1985,Hispanic,2-year College Degree,10,48,1,2,1,4,4,Married,1,1,4,South
316896278,Female,1985,Hispanic,High School Graduate,1,6,2,6,3,3,3,Domestic Partnership,1,4,7,West
139276143,Female,1982,Hispanic,"Some  College ,but no degree yet",6,32,3,3,1,3,3,"Single, Never Married",1,1,2,West
345018400,Female,1988,Hispanic,High School Graduate,97,44,1,2,2,5,2,Married,1,2,7,NorthEast
333711629,Female,1986,Hispanic,High School Graduate,97,6,2,6,1,2,4,Married,2,2,7,West
300939974,Female,1985,Hispanic,High School Graduate,1,8,1,1,1,3,1,"Single, Never Married",1,7,1,West
328764372,Female,1986,Hispanic,Post graduate Degree,1,48,1,1,1,6,3,"Single, Never Married",1,7,7,South
370419755,Female,1982,Hispanic,High School Graduate,3,36,1,1,1,3,1,Married,1,2,1,NorthEast
371700867,Female,1975,Hispanic,High School Graduate,1,9,3,4,2,6,3,"Single, Never Married",2,4,7,NorthEast
138309548,Female,1984,Hispanic,4-year College Degree,11,6,3,5,1,2,2,"Single, Never Married",2,8,2,West
308199345,Female,1981,Hispanic,High School Graduate,1,48,3,4,1,3,2,Separated,1,6,7,South
391528983,Female,1983,Hispanic,Post graduate Degree,10,53,1,1,1,1,3,Married,1,1,1,West
345624901,Female,1983,Hispanic,"Some  College ,but no degree yet",97,36,1,2,1,4,2,"Single, Never Married",1,2,7,NorthEast
141141720,Female,1976,Hispanic,2-year College Degree,8,48,2,7,1,4,2,Married,1,1,2,South
322771014,Female,1988,Hispanic,"Some  College ,but no degree yet",4,42,4,5,1,3,4,"Single, Never Married",2,1,3,NorthEast
333042177,Female,1978,Hispanic,Post graduate Degree,6,12,1,2,1,3,2,"Single, Never Married",1,1,1,South
378802241,Female,1988,Hispanic,High School Graduate,97,6,5,8,3,6,5,Domestic Partnership,2,7,7,West
313883240,Female,1974,Hispanic,"Some  College ,but no degree yet",3,12,1,2,1,3,3,Divorced,1,1,2,South
139375816,Female,1978,Hispanic,"Some  College ,but no degree yet",97,36,1,1,1,3,4,Married,1,1,1,NorthEast
399386196,Female,1976,Hispanic,High School Graduate,2,42,5,8,3,6,5,Married,2,5,7,NorthEast
300599396,Female,1982,Hispanic,"Some  College ,but no degree yet",3,32,1,1,1,3,2,Domestic Partnership,1,1,1,West
154582196,Female,1979,Hispanic,High School Graduate,97,32,1,2,1,3,4,Separated,1,7,1,West
326749898,Female,1986,Hispanic,"Some  College ,but no degree yet",5,6,1,2,1,2,3,Divorced,1,2,1,West
332204340,Female,1981,Hispanic,High School Graduate,5,34,3,3,1,3,2,Married,1,7,1,NorthEast
331791256,Female,1981,Hispanic,High School Graduate,2,36,1,1,1,1,4,Divorced,1,6,7,NorthEast
157138533,Female,1979,Hispanic,High School Graduate,7,48,3,4,1,1,3,Domestic Partnership,2,1,7,South
155631608,Female,1987,Hispanic,"Some  College ,but no degree yet",97,48,3,5,2,3,2,Married,1,1,7,South
143042164,Female,1983,Hispanic,"Some  College ,but no degree yet",2,9,1,2,2,3,1,Domestic Partnership,2,2,7,NorthEast
132693504,Female,1983,Hispanic,High School Graduate,10,6,1,2,2,3,4,"Single, Never Married",1,1,7,West
158480769,Female,1983,Hispanic,"Some  College ,but no degree yet",8,13,1,1,1,4,3,"Single, Never Married",1,1,1,South
327663622,Female,1985,Hispanic,"Some  College ,but no degree yet",6,6,1,1,1,2,3,Married,1,7,1,West
327676145,Female,1976,Hispanic,High School Graduate,4,32,1,1,1,2,3,Married,1,1,1,West
350506379,Female,1978,Hispanic,High School Graduate,3,48,3,4,2,3,3,"Single, Never Married",1,1,7,South
132880166,Female,1979,Hispanic,4-year College Degree,6,12,3,4,1,3,2,Married,2,4,4,South
305420611,Female,1976,Hispanic,High School Graduate,2,36,1,2,1,3,2,"Single, Never Married",2,4,1,NorthEast
316068892,Female,1986,Hispanic,"Some  College ,but no degree yet",9,6,1,1,1,3,2,"Single, Never Married",2,1,1,West
159520843,Female,1977,Hispanic,High School Graduate,97,28,5,4,2,3,3,Domestic Partnership,2,6,7,South
339135138,Female,1978,Hispanic,High School Graduate,97,36,5,8,1,6,5,Married,2,2,7,NorthEast
347330213,Female,1977,Hispanic,High School Graduate,1,12,1,1,1,2,2,"Single, Never Married",1,6,1,South
361067062,Female,1982,Hispanic,4-year College Degree,9,51,2,7,1,4,2,Married,1,2,2,South
150579253,Female,1977,Hispanic,High School Graduate,7,6,1,1,1,1,5,Married,1,2,1,West
352338314,Female,1982,Hispanic,High School Graduate,4,4,5,8,2,6,5,"Single, Never Married",1,7,7,West
338815364,Female,1977,Hispanic,High School Graduate,2,34,1,1,2,3,2,Married,1,7,7,NorthEast
357959881,Female,1981,Hispanic,No High School Degree,2,48,5,8,2,4,4,Married,1,7,7,South
295765455,Female,1981,Hispanic,4-year College Degree,9,48,3,5,1,3,3,Married,1,1,2,South
322915431,Female,1981,Hispanic,High School Graduate,97,39,5,8,2,6,5,Married,1,7,7,Midwest
291593672,Female,1975,Hispanic,High School Graduate,3,36,1,1,1,1,1,Married,1,6,7,NorthEast
350412761,Female,1986,Hispanic,4-year College Degree,97,34,5,4,2,6,4,Married,1,1,7,NorthEast
338774407,Female,1975,Hispanic,No High School Degree,3,36,3,8,2,6,5,"Single, Never Married",2,8,7,NorthEast
321693903,Female,1985,Hispanic,4-year College Degree,7,25,3,3,1,1,2,Married,2,1,1,NorthEast
359631901,Female,1986,Hispanic,High School Graduate,4,27,5,8,2,4,3,Married,1,7,7,Midwest
305375573,Female,1984,Hispanic,High School Graduate,1,34,1,1,2,5,1,"Single, Never Married",1,1,7,NorthEast
305940641,Female,1976,Hispanic,High School Graduate,4,6,1,1,1,6,3,Domestic Partnership,1,7,1,West
143611439,Female,1977,Hispanic,"Some  College ,but no degree yet",5,48,2,6,1,4,2,Married,2,1,1,South
340860764,Female,1987,Hispanic,High School Graduate,6,48,1,1,1,3,2,"Single, Never Married",1,1,1,South
359527755,Female,1987,Hispanic,High School Graduate,5,12,1,1,2,2,2,Married,2,2,1,South
294787233,Female,1985,Hispanic,4-year College Degree,4,21,1,2,1,3,2,Divorced,1,1,4,South
340533626,Female,1986,Hispanic,4-year College Degree,10,17,3,4,1,3,1,"Single, Never Married",2,1,3,Midwest
327669971,Female,1975,Hispanic,2-year College Degree,8,17,1,2,1,3,2,Married,1,6,1,Midwest
135013738,Female,1987,Hispanic,Post graduate Degree,7,48,1,1,1,2,1,Married,2,8,1,South
341241242,Female,1974,Hispanic,2-year College Degree,97,48,3,3,1,1,2,Married,2,7,7,South
364985746,Female,1982,Hispanic,High School Graduate,9,12,1,1,1,6,2,Married,1,7,7,South
317919671,Female,1984,Hispanic,4-year College Degree,4,12,1,1,1,1,1,"Single, Never Married",2,1,1,South
314496916,Female,1974,Hispanic,High School Graduate,3,20,5,4,1,6,2,"Single, Never Married",1,1,7,Midwest
322528548,Female,1988,Hispanic,4-year College Degree,4,48,2,6,1,4,3,Married,1,1,2,South
317736971,Female,1983,Hispanic,High School Graduate,10,32,5,4,1,6,4,Married,1,1,1,West
147463399,Female,1976,Hispanic,"Some  College ,but no degree yet",97,4,2,7,1,4,1,Married,2,1,2,West
335340060,Female,1977,Hispanic,High School Graduate,1,53,3,4,1,2,4,Divorced,1,6,7,West
285083315,Female,1979,Hispanic,"Some  College ,but no degree yet",3,48,2,7,1,4,1,Widowed,2,5,2,South
323735096,Female,1988,Hispanic,High School Graduate,97,48,3,4,1,3,3,"Single, Never Married",1,4,7,South
312427394,Female,1980,Hispanic,High School Graduate,2,9,1,2,2,6,5,Divorced,1,7,7,NorthEast
345738910,Female,1974,Hispanic,High School Graduate,9,6,1,1,1,5,2,Married,1,7,1,West
327693344,Female,1982,Hispanic,High School Graduate,3,6,1,1,1,5,1,"Single, Never Married",2,1,1,West
361238345,Female,1988,Hispanic,High School Graduate,3,34,3,4,1,6,2,Married,1,7,7,NorthEast
373767792,Female,1982,Hispanic,4-year College Degree,8,12,1,2,2,6,5,Married,1,7,7,South
334408696,Female,1981,Hispanic,No High School Degree,5,48,1,1,1,4,2,Married,1,7,1,South
309966159,Female,1983,Hispanic,High School Graduate,2,48,1,2,3,2,2,"Single, Never Married",2,4,7,South
330079868,Female,1975,Hispanic,No High School Degree,4,18,5,4,2,6,5,Widowed,1,1,7,Midwest
132971712,Female,1977,Hispanic,High School Graduate,6,34,1,2,1,3,5,Married,1,7,1,NorthEast
350691613,Female,1987,Hispanic,High School Graduate,7,48,1,2,2,6,5,Married,1,7,7,South
339141795,Female,1988,Hispanic,4-year College Degree,7,6,1,2,1,3,3,"Single, Never Married",2,1,1,West
328530306,Female,1984,Hispanic,No High School Degree,1,6,3,8,1,4,1,"Single, Never Married",1,4,1,West
377164276,Female,1987,Hispanic,High School Graduate,4,37,1,1,1,3,2,Married,1,1,7,South
280783348,Female,1985,Hispanic,"Some  College ,but no degree yet",4,6,1,2,1,3,5,Domestic Partnership,1,1,1,West
337970772,Female,1986,Hispanic,High School Graduate,3,48,1,2,1,3,3,Married,1,7,1,South
361803987,Female,1987,Hispanic,"Some  College ,but no degree yet",9,48,3,3,1,3,1,"Single, Never Married",2,2,1,South
143113767,Female,1988,Hispanic,"Some  College ,but no degree yet",6,6,1,1,1,1,1,"Single, Never Married",2,8,1,West
378797299,Female,1976,Hispanic,High School Graduate,2,48,1,1,1,2,1,Married,1,9,1,South
319114263,Female,1981,Hispanic,"Some  College ,but no degree yet",5,48,1,2,1,6,2,Married,1,7,1,South
151192859,Female,1984,Hispanic,2-year College Degree,7,17,1,2,1,3,2,Married,1,4,1,Midwest
350728349,Female,1977,Hispanic,High School Graduate,97,24,2,7,2,4,4,"Single, Never Married",2,8,7,South
330516451,Female,1987,Hispanic,No High School Degree,4,48,2,7,2,4,1,"Single, Never Married",2,2,7,South
138428135,Female,1987,Hispanic,4-year College Degree,6,6,1,1,1,1,1,"Single, Never Married",2,4,1,West
327308904,Female,1982,Hispanic,High School Graduate,5,25,1,1,1,3,1,Married,1,7,1,NorthEast
301217125,Female,1982,Hispanic,4-year College Degree,6,41,1,1,1,2,1,Divorced,1,1,1,West
295427320,Female,1981,Hispanic,"Some  College ,but no degree yet",3,12,4,4,1,1,1,"Single, Never Married",2,1,4,South
140653925,Female,1966,Hispanic,4-year College Degree,8,20,3,4,1,3,1,Married,1,1,2,Midwest
158937596,Female,1973,Hispanic,High School Graduate,97,4,2,6,2,6,4,Married,1,1,7,West
296546907,Female,1967,Hispanic,4-year College Degree,7,28,3,5,1,3,1,Married,1,1,2,South
323327017,Female,1954,Hispanic,High School Graduate,2,36,1,2,1,3,4,Married,2,6,3,NorthEast
350498119,Female,1971,Hispanic,High School Graduate,4,6,1,2,2,2,4,"Single, Never Married",1,7,7,West
138205661,Female,1958,Hispanic,2-year College Degree,31,8,2,7,1,3,1,Married,1,1,2,West
298175912,Female,1969,Hispanic,High School Graduate,5,6,3,5,1,3,3,Married,1,4,3,West
347211717,Female,1963,Hispanic,High School Graduate,5,12,3,5,1,5,1,Married,2,7,2,South
350694651,Female,1967,Hispanic,High School Graduate,1,8,3,4,2,6,4,Divorced,1,6,7,West
305672100,Female,1966,Hispanic,4-year College Degree,3,12,2,6,1,3,2,Widowed,2,1,4,South
152840288,Female,1964,Hispanic,High School Graduate,10,36,1,2,1,6,3,Married,2,1,1,NorthEast
345788365,Female,1966,Hispanic,No High School Degree,97,6,5,8,2,6,5,Divorced,2,3,7,West
155158184,Female,1959,Hispanic,"Some  College ,but no degree yet",4,12,1,1,1,1,1,Domestic Partnership,2,1,1,South
133824613,Female,1959,Hispanic,4-year College Degree,8,53,3,4,1,3,1,Divorced,2,1,1,West
380680439,Female,1973,Hispanic,High School Graduate,5,42,3,4,2,3,1,Married,2,2,7,NorthEast
147931965,Female,1963,Hispanic,"Some  College ,but no degree yet",5,48,3,5,1,4,1,Divorced,2,5,2,South
154318205,Female,1962,Hispanic,High School Graduate,7,6,1,2,1,3,3,Married,1,1,4,West
155792923,Female,1968,Hispanic,High School Graduate,3,34,1,2,1,6,3,"Single, Never Married",2,4,1,NorthEast
136511416,Female,1963,Hispanic,High School Graduate,7,36,4,4,2,5,4,Married,2,4,7,NorthEast
297736060,Female,1964,Hispanic,No High School Degree,4,48,1,2,1,2,5,Married,2,1,1,South
158225262,Female,1969,Hispanic,Post graduate Degree,6,12,2,6,1,3,2,Widowed,2,1,1,South
309763516,Female,1972,Hispanic,2-year College Degree,1,12,2,7,1,5,1,"Single, Never Married",2,2,3,South
285744563,Female,1972,Hispanic,2-year College Degree,4,12,1,1,1,2,2,"Single, Never Married",2,4,1,South
307921221,Female,1963,Hispanic,4-year College Degree,11,6,2,6,1,4,3,Married,2,1,2,West
280730414,Female,1958,Hispanic,High School Graduate,3,48,1,1,1,3,3,Widowed,2,1,1,South
389064675,Female,1967,Hispanic,No High School Degree,1,13,5,4,3,6,5,"Single, Never Married",2,4,7,South
301261169,Female,1955,Hispanic,High School Graduate,4,48,2,7,1,5,2,Married,2,7,2,South
384356636,Female,1972,Hispanic,High School Graduate,4,47,5,4,1,3,3,Married,2,2,7,South
289119144,Female,1964,Hispanic,Post graduate Degree,11,45,2,6,1,4,2,Married,2,1,2,South
329078777,Female,1957,Hispanic,4-year College Degree,10,12,1,1,1,3,1,Married,2,1,1,South
139531636,Female,1954,Hispanic,High School Graduate,11,6,2,7,1,4,1,Married,2,2,2,West
398991291,Female,1970,Hispanic,High School Graduate,1,36,5,4,1,6,5,Divorced,2,4,7,NorthEast
384860860,Female,1970,Hispanic,High School Graduate,4,17,5,8,1,3,2,Married,1,1,1,Midwest
300975506,Female,1955,Hispanic,Post graduate Degree,5,35,3,4,1,4,1,Married,2,2,2,West
291057500,Female,1966,Hispanic,High School Graduate,5,34,1,2,1,2,4,Married,2,1,1,NorthEast
327511316,Female,1973,Hispanic,2-year College Degree,4,35,1,2,1,6,4,Divorced,1,1,7,West
282693326,Female,1958,Hispanic,High School Graduate,1,39,1,1,1,2,2,Divorced,2,6,1,Midwest
345572121,Female,1967,Hispanic,High School Graduate,1,6,1,1,1,6,5,"Single, Never Married",2,2,1,West
329074262,Female,1971,Hispanic,No High School Degree,3,36,3,4,1,5,2,"Single, Never Married",2,4,2,NorthEast
310884818,Female,1957,Hispanic,High School Graduate,6,47,1,1,1,4,1,Married,1,1,1,South
148390318,Female,1964,Hispanic,"Some  College ,but no degree yet",97,32,5,4,2,6,4,Married,2,1,7,West
350416758,Female,1956,Hispanic,High School Graduate,2,9,3,3,1,3,4,"Single, Never Married",2,6,7,NorthEast
334214243,Female,1971,Hispanic,"Some  College ,but no degree yet",3,42,1,1,1,1,1,"Single, Never Married",1,1,7,NorthEast
382745684,Female,1970,Hispanic,High School Graduate,3,6,1,1,1,4,3,Married,1,6,1,West
132881139,Female,1968,Hispanic,No High School Degree,3,36,1,1,1,5,1,Married,2,6,1,NorthEast
334222300,Female,1971,Hispanic,High School Graduate,1,42,1,1,1,3,3,"Single, Never Married",1,7,1,NorthEast
307101801,Female,1959,Hispanic,High School Graduate,97,12,2,6,1,3,2,"Single, Never Married",2,4,7,South
345549728,Female,1973,Hispanic,"Some  College ,but no degree yet",3,48,4,4,1,6,5,"Single, Never Married",2,2,7,South
137809020,Female,1961,Hispanic,2-year College Degree,6,25,1,1,1,6,1,Married,1,7,1,NorthEast
148739303,Female,1961,Hispanic,High School Graduate,7,6,3,4,1,5,4,Married,2,6,7,West
159749288,Female,1962,Hispanic,High School Graduate,97,6,5,8,1,4,1,Married,1,7,2,West
133751617,Female,1973,Hispanic,4-year College Degree,7,6,2,6,1,4,1,Married,2,1,2,West
95839498,Female,1956,Hispanic,High School Graduate,3,8,3,8,1,3,2,Widowed,2,7,1,West
337472288,Female,1972,Hispanic,High School Graduate,5,6,1,2,1,3,2,Married,1,4,7,West
327666828,Female,1959,Hispanic,"Some  College ,but no degree yet",2,17,1,2,1,3,2,Divorced,2,2,1,Midwest
137935531,Female,1969,Hispanic,4-year College Degree,9,45,2,6,1,5,1,Married,1,1,2,South
353602136,Female,1969,Hispanic,No High School Degree,1,6,1,1,1,3,1,"Single, Never Married",2,6,1,West
383037997,Female,1970,Hispanic,High School Graduate,2,36,5,8,2,6,3,Married,1,7,7,NorthEast
358728712,Female,1973,Hispanic,No High School Degree,3,6,1,1,1,2,3,"Single, Never Married",2,6,1,West
291027337,Female,1965,Hispanic,2-year College Degree,9,12,3,3,1,2,2,Married,2,1,1,South
392010534,Female,1970,Hispanic,High School Graduate,4,25,5,8,1,6,5,"Single, Never Married",1,7,7,NorthEast
291939934,Female,1973,Hispanic,Post graduate Degree,5,4,2,6,1,3,2,Divorced,1,1,2,West
146561036,Female,1956,Hispanic,"Some  College ,but no degree yet",31,12,2,7,1,5,1,Married,2,1,2,South
288101659,Female,1972,Hispanic,2-year College Degree,2,48,3,4,1,4,1,Divorced,1,2,7,South
372710715,Female,1973,Hispanic,High School Graduate,6,25,1,1,1,5,5,Divorced,2,5,1,NorthEast
345713857,Female,1969,Hispanic,High School Graduate,6,32,1,2,1,6,5,Married,2,1,1,West
313824244,Female,1956,Hispanic,High School Graduate,2,32,1,1,1,4,5,Married,2,6,7,West
136285358,Female,1955,Hispanic,High School Graduate,7,12,4,5,1,4,2,Divorced,2,1,2,South
395567535,Female,1972,Hispanic,High School Graduate,3,42,3,4,1,3,4,Divorced,2,1,7,NorthEast
345315858,Female,1954,Hispanic,Post graduate Degree,9,8,1,1,1,3,2,Married,2,2,1,West
327714974,Female,1969,Hispanic,High School Graduate,10,48,1,2,1,3,2,Married,1,4,7,South
132931049,Female,1959,Hispanic,High School Graduate,3,48,1,1,1,3,2,Divorced,2,6,1,South
298019728,Female,1961,Hispanic,High School Graduate,4,48,3,3,1,3,2,Divorced,1,1,1,South
297311237,Female,1968,Hispanic,4-year College Degree,97,18,1,2,1,6,2,"Single, Never Married",2,7,1,Midwest
101511745,Female,1956,Hispanic,High School Graduate,8,6,5,4,2,6,1,Married,2,1,7,West
155158457,Female,1963,Hispanic,2-year College Degree,97,6,1,1,1,1,1,Divorced,2,2,1,West
137430047,Female,1957,Hispanic,"Some  College ,but no degree yet",1,1,3,4,1,6,1,Married,1,9,1,South
325850783,Female,1955,Hispanic,High School Graduate,3,35,3,3,1,2,2,Divorced,2,2,4,West
310180954,Female,1970,Hispanic,Post graduate Degree,8,12,3,5,1,3,1,Married,1,1,2,South
359526866,Female,1973,Hispanic,2-year College Degree,6,6,3,5,1,4,1,Married,2,2,2,West
299838104,Female,1962,Hispanic,"Some  College ,but no degree yet",10,6,3,4,1,2,1,Married,2,1,7,West
141168593,Female,1965,Hispanic,2-year College Degree,7,25,1,2,1,3,4,Married,2,5,7,NorthEast
148695959,Female,1954,Hispanic,"Some  College ,but no degree yet",2,48,1,1,1,3,1,Divorced,2,2,1,South
139611149,Female,1960,Hispanic,2-year College Degree,10,36,1,1,1,2,1,Separated,2,1,1,NorthEast
283403266,Female,1968,Hispanic,"Some  College ,but no degree yet",7,4,1,1,1,1,1,Married,1,7,1,West
130631045,Female,1956,Hispanic,High School Graduate,5,48,1,1,2,2,4,Married,2,7,7,South
143434969,Female,1970,Hispanic,Post graduate Degree,11,39,1,1,1,2,1,Married,1,1,1,Midwest
149625356,Female,1958,Hispanic,High School Graduate,2,51,1,1,1,2,2,Domestic Partnership,1,6,1,South
150813886,Female,1966,Hispanic,Post graduate Degree,6,36,3,4,1,3,1,Married,1,2,2,NorthEast
